timestamp,raw_hex,command,battery,charging,ax,ay,az,roll,pitch,yaw,pressure,punch_count,reserved_1,reserved_2,crc8,crc8_calc,crc8_ok
2026-04-27 11:00:17.743,D5 5D 03 64 00 14 00 00 00 FA 00 B3 00 AF 00 AD 00 00 01 17 00 01 99,3,100,0,20,0,250,179,175,173,256,23,0,1,153,173,False
2026-04-27 11:00:17.863,D5 5D 03 64 00 17 00 00 00 F6 00 B2 00 AF 00 AD 00 00 01 17 00 01 99,3,100,0,23,0,246,178,175,173,256,23,0,1,153,12,False
2026-04-27 11:00:17.982,D5 5D 03 64 00 14 00 00 00 F7 00 B2 00 B0 00 AE 00 00 01 17 00 01 99,3,100,0,20,0,247,178,176,174,256,23,0,1,153,51,False
2026-04-27 11:00:18.101,D5 5D 03 64 00 15 00 00 00 F8 00 B2 00 AF 00 AE 00 00 01 17 00 01 99,3,100,0,21,0,248,178,175,174,256,23,0,1,153,123,False
2026-04-27 11:00:18.341,D5 5D 03 64 00 19 00 00 00 F3 00 B2 00 B0 00 AE 00 00 01 17 00 01 99,3,100,0,25,0,243,178,176,174,256,23,0,1,153,27,False
2026-04-27 11:00:18.461,D5 5D 03 64 00 15 00 00 00 E7 00 B4 00 B0 00 B0 00 00 01 17 00 01 99,3,100,0,21,0,231,180,176,176,256,23,0,1,153,129,False
2026-04-27 11:00:18.582,D5 5D 03 64 00 12 00 00 00 F7 00 B3 00 B0 00 B1 00 00 01 17 00 01 99,3,100,0,18,0,247,179,176,177,256,23,0,1,153,5,False
2026-04-27 11:00:18.703,D5 5D 03 64 00 11 00 00 00 FB 00 B2 00 AF 00 B6 00 00 01 17 00 01 99,3,100,0,17,0,251,178,175,182,256,23,0,1,153,230,False
2026-04-27 11:00:18.823,D5 5D 03 64 00 1E 00 00 00 EF 00 B3 00 AF 00 B6 00 00 01 17 00 01 99,3,100,0,30,0,239,179,175,182,256,23,0,1,153,78,False
2026-04-27 11:00:19.062,D5 5D 03 64 00 12 00 00 00 F7 00 B2 00 AF 00 B6 00 00 01 17 00 01 99,3,100,0,18,0,247,178,175,182,256,23,0,1,153,161,False
2026-04-27 11:00:19.184,D5 5D 03 64 00 1C 00 00 00 F8 00 B2 00 AF 00 B9 00 00 01 17 00 01 99,3,100,0,28,0,248,178,175,185,256,23,0,1,153,40,False
2026-04-27 11:00:19.303,D5 5D 03 64 00 18 00 00 00 F0 00 B2 00 AF 00 BB 00 00 01 17 00 01 99,3,100,0,24,0,240,178,175,187,256,23,0,1,153,35,False
2026-04-27 11:00:19.422,D5 5D 03 64 00 1B 00 00 00 F4 00 B2 00 AF 00 BC 00 00 01 17 00 01 99,3,100,0,27,0,244,178,175,188,256,23,0,1,153,200,False
2026-04-27 11:00:19.541,D5 5D 03 64 00 16 00 00 00 FA 00 B3 00 AF 00 BB 00 00 01 17 00 01 99,3,100,0,22,0,250,179,175,187,256,23,0,1,153,242,False
2026-04-27 11:00:19.783,D5 5D 03 64 00 14 00 00 00 F0 00 B3 00 AF 00 BC 00 00 01 17 00 01 99,3,100,0,20,0,240,179,175,188,256,23,0,1,153,194,False
2026-04-27 11:00:19.904,D5 5D 03 64 00 1A 00 00 00 ED 00 B2 00 B0 00 BD 00 00 01 17 00 01 99,3,100,0,26,0,237,178,176,189,256,23,0,1,153,35,False
2026-04-27 11:00:20.022,D5 5D 03 64 00 11 00 00 00 00 00 B3 00 AF 00 C0 00 00 01 17 00 01 99,3,100,0,17,0,0,179,175,192,256,23,0,1,153,23,False
2026-04-27 11:00:20.143,D5 5D 03 64 00 13 00 00 00 0A 00 B2 00 B0 00 C1 00 00 01 17 00 01 99,3,100,0,19,0,10,178,176,193,256,23,0,1,153,106,False
2026-04-27 11:00:20.263,D5 5D 03 64 00 17 00 00 00 FC 00 B2 00 B0 00 C2 00 00 01 17 00 01 99,3,100,0,23,0,252,178,176,194,256,23,0,1,153,233,False
2026-04-27 11:00:20.504,D5 5D 03 64 00 0B 00 00 00 F1 00 B1 00 B0 00 C5 00 00 01 17 00 01 99,3,100,0,11,0,241,177,176,197,256,23,0,1,153,190,False
2026-04-27 11:00:20.622,D5 5D 03 64 00 0F 00 00 00 F8 00 B3 00 AD 00 C6 00 00 01 17 00 01 99,3,100,0,15,0,248,179,173,198,256,23,0,1,153,105,False
2026-04-27 11:00:20.743,D5 5D 03 64 00 10 00 00 00 EE 00 B2 00 AF 00 C6 00 00 01 17 00 01 99,3,100,0,16,0,238,178,175,198,256,23,0,1,153,68,False
2026-04-27 11:00:20.863,D5 5D 03 64 00 16 00 00 00 F6 00 B2 00 B0 00 C9 00 00 01 17 00 01 99,3,100,0,22,0,246,178,176,201,256,23,0,1,153,87,False
2026-04-27 11:00:20.982,D5 5D 03 64 00 0E 00 00 00 FA 00 B2 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,14,0,250,178,175,205,256,23,0,1,153,59,False
2026-04-27 11:00:21.103,D5 5D 03 64 00 14 00 00 00 F6 00 B2 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,20,0,246,178,175,205,256,23,0,1,153,219,False
2026-04-27 11:00:21.463,D5 5D 03 64 00 0F 00 00 00 EF 00 B5 00 B0 00 CD 00 00 01 17 00 01 99,3,100,0,15,0,239,181,176,205,256,23,0,1,153,8,False
2026-04-27 11:00:21.703,D5 5D 03 64 00 1B 00 00 00 F8 00 B2 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,27,0,248,178,175,205,256,23,0,1,153,62,False
2026-04-27 11:00:21.822,D5 5D 03 64 00 19 00 00 00 F4 00 B2 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,25,0,244,178,175,205,256,23,0,1,153,27,False
2026-04-27 11:00:21.943,D5 5D 03 64 00 12 00 00 00 F5 00 B3 00 AF 00 D1 00 00 01 17 00 01 99,3,100,0,18,0,245,179,175,209,256,23,0,1,153,147,False
2026-04-27 11:00:22.062,D5 5D 03 64 00 12 00 00 00 F5 00 B2 00 AF 00 D2 00 00 01 17 00 01 99,3,100,0,18,0,245,178,175,210,256,23,0,1,153,127,False
2026-04-27 11:00:22.184,D5 5D 03 64 00 17 00 00 00 F5 00 B2 00 B3 00 D5 00 00 01 17 00 01 99,3,100,0,23,0,245,178,179,213,256,23,0,1,153,8,False
2026-04-27 11:00:22.303,D5 5D 03 64 00 15 00 00 00 F8 00 B2 00 B0 00 D5 00 00 01 17 00 01 99,3,100,0,21,0,248,178,176,213,256,23,0,1,153,239,False
2026-04-27 11:00:22.543,D5 5D 03 64 00 17 00 00 00 F8 00 B2 00 B1 00 D8 00 00 01 17 00 01 99,3,100,0,23,0,248,178,177,216,256,23,0,1,153,95,False
2026-04-27 11:00:22.664,D5 5D 03 64 00 18 00 00 00 F5 00 B2 00 B0 00 D9 00 00 01 17 00 01 99,3,100,0,24,0,245,178,176,217,256,23,0,1,153,146,False
2026-04-27 11:00:22.784,D5 5D 03 64 00 18 00 00 00 F1 00 B2 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,24,0,241,178,175,212,256,23,0,1,153,92,False
2026-04-27 11:00:22.904,D5 5D 03 64 00 13 00 00 00 FA 00 B2 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,19,0,250,178,175,212,256,23,0,1,153,156,False
2026-04-27 11:00:23.023,D5 5D 03 64 00 17 00 00 00 F4 00 B1 00 B3 00 D4 00 00 01 17 00 01 99,3,100,0,23,0,244,177,179,212,256,23,0,1,153,214,False
2026-04-27 11:00:23.142,D5 5D 03 64 00 1A 00 00 00 F9 00 B2 00 B3 00 D3 00 00 01 17 00 01 99,3,100,0,26,0,249,178,179,211,256,23,0,1,153,101,False
2026-04-27 11:00:23.382,D5 5D 03 64 00 1A 00 00 00 F6 00 B2 00 AF 00 D3 00 00 01 17 00 01 99,3,100,0,26,0,246,178,175,211,256,23,0,1,153,161,False
2026-04-27 11:00:23.502,D5 5D 03 64 00 1A 00 00 00 F8 00 B2 00 B0 00 D7 00 00 01 17 00 01 99,3,100,0,26,0,248,178,176,215,256,23,0,1,153,80,False
2026-04-27 11:00:23.622,D5 5D 03 64 00 18 00 00 00 F4 00 B2 00 AF 00 D7 00 00 01 17 00 01 99,3,100,0,24,0,244,178,175,215,256,23,0,1,153,202,False
2026-04-27 11:00:23.742,D5 5D 03 64 00 13 00 00 00 FC 00 B4 00 B0 00 D8 00 00 01 17 00 01 99,3,100,0,19,0,252,180,176,216,256,23,0,1,153,213,False
2026-04-27 11:00:23.862,D5 5D 03 64 00 15 00 00 00 F8 00 B2 00 B0 00 D8 00 00 01 17 00 01 99,3,100,0,21,0,248,178,176,216,256,23,0,1,153,46,False
2026-04-27 11:00:23.982,D5 5D 03 64 00 18 00 00 00 F0 00 B2 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,24,0,240,178,176,212,256,23,0,1,153,207,False
2026-04-27 11:00:24.222,D5 5D 03 64 00 15 00 00 00 F9 00 B5 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,21,0,249,181,175,212,256,23,0,1,153,69,False
2026-04-27 11:00:24.342,D5 5D 03 64 00 12 00 00 00 EC 00 B2 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,18,0,236,178,176,212,256,23,0,1,153,11,False
2026-04-27 11:00:24.463,D5 5D 03 64 00 14 00 00 00 FA 00 B3 00 AF 00 D5 00 00 01 17 00 01 99,3,100,0,20,0,250,179,175,213,256,23,0,1,153,140,False
2026-04-27 11:00:24.584,D5 5D 03 64 00 10 00 00 00 FD 00 C7 00 9D 00 BD 00 00 01 17 00 01 99,3,100,0,16,0,253,199,157,189,256,23,0,1,153,124,False
2026-04-27 11:00:24.702,D5 5D 03 64 00 14 00 00 00 F5 00 B2 00 B0 00 C1 00 00 01 17 00 01 99,3,100,0,20,0,245,178,176,193,256,23,0,1,153,56,False
2026-04-27 11:00:24.943,D5 5D 03 64 00 0F 00 00 00 F8 00 B2 00 B0 00 C0 00 00 01 17 00 01 99,3,100,0,15,0,248,178,176,192,256,23,0,1,153,127,False
2026-04-27 11:00:25.062,D5 5D 03 64 00 11 00 00 00 F2 00 B2 00 B0 00 C0 00 00 01 17 00 01 99,3,100,0,17,0,242,178,176,192,256,23,0,1,153,206,False
2026-04-27 11:00:25.182,D5 5D 03 64 00 0A 00 00 00 F4 00 B3 00 B0 00 BD 00 00 01 17 00 01 99,3,100,0,10,0,244,179,176,189,256,23,0,1,153,156,False
2026-04-27 11:00:25.303,D5 5D 03 64 00 13 00 00 00 F6 00 B2 00 AF 00 C2 00 00 01 17 00 01 99,3,100,0,19,0,246,178,175,194,256,23,0,1,153,230,False
2026-04-27 11:00:25.423,D5 5D 03 64 00 14 00 00 00 FA 00 AE 00 AE 00 C2 00 00 01 17 00 01 99,3,100,0,20,0,250,174,174,194,256,23,0,1,153,190,False
2026-04-27 11:00:25.662,D5 5D 03 64 00 13 00 00 00 F7 00 B3 00 AF 00 C1 00 00 01 17 00 01 99,3,100,0,19,0,247,179,175,193,256,23,0,1,153,38,False
2026-04-27 11:00:25.782,D5 5D 03 64 00 0F 00 00 00 FD 00 B2 00 AE 00 C1 00 00 01 17 00 01 99,3,100,0,15,0,253,178,174,193,256,23,0,1,153,0,False
2026-04-27 11:00:25.903,D5 5D 03 64 00 18 00 00 00 FA 00 B3 00 B0 00 C1 00 00 01 17 00 01 99,3,100,0,24,0,250,179,176,193,256,23,0,1,153,177,False
2026-04-27 11:00:26.023,D5 5D 03 64 00 16 00 00 00 F4 00 B2 00 AF 00 BE 00 00 01 17 00 01 99,3,100,0,22,0,244,178,175,190,256,23,0,1,153,179,False
2026-04-27 11:00:26.143,D5 5D 03 64 00 15 00 00 00 F6 00 B2 00 AF 00 BE 00 00 01 17 00 01 99,3,100,0,21,0,246,178,175,190,256,23,0,1,153,77,False
2026-04-27 11:00:26.501,D5 5D 03 64 00 18 00 00 00 F4 00 B1 00 AF 00 BE 00 00 01 17 00 01 99,3,100,0,24,0,244,177,175,190,256,23,0,1,153,150,False
2026-04-27 11:00:26.622,D5 5D 03 64 00 17 00 00 00 F5 00 B2 00 AF 00 BF 00 00 01 17 00 01 99,3,100,0,23,0,245,178,175,191,256,23,0,1,153,20,False
2026-04-27 11:00:26.742,D5 5D 03 64 00 18 00 00 00 F6 00 B2 00 B0 00 BE 00 00 01 17 00 01 99,3,100,0,24,0,246,178,176,190,256,23,0,1,153,106,False
2026-04-27 11:00:27.103,D5 5D 03 64 00 17 00 00 00 F4 00 B2 00 B0 00 C2 00 00 01 17 00 01 99,3,100,0,23,0,244,178,176,194,256,23,0,1,153,184,False
2026-04-27 11:00:27.222,D5 5D 03 64 00 1F 00 00 00 F9 00 B2 00 B0 00 C2 00 00 01 17 00 01 99,3,100,0,31,0,249,178,176,194,256,23,0,1,153,54,False
2026-04-27 11:00:27.344,D5 5D 03 64 00 17 00 00 00 F6 00 B2 00 AF 00 C3 00 00 01 17 00 01 99,3,100,0,23,0,246,178,175,195,256,23,0,1,153,182,False
2026-04-27 11:00:27.463,D5 5D 03 64 00 12 00 00 00 FA 00 B3 00 AF 00 C2 00 00 01 17 00 01 99,3,100,0,18,0,250,179,175,194,256,23,0,1,153,131,False
2026-04-27 11:00:27.584,D5 5D 03 64 00 17 00 00 00 F6 00 B3 00 B0 00 C1 00 00 01 17 00 01 99,3,100,0,23,0,246,179,176,193,256,23,0,1,153,12,False
2026-04-27 11:00:27.822,D5 5D 03 64 00 14 00 00 00 F5 00 B2 00 AF 00 C4 00 00 01 17 00 01 99,3,100,0,20,0,245,178,175,196,256,23,0,1,153,153,True
2026-04-27 11:00:27.943,D5 5D 03 64 00 15 00 00 00 F5 00 B3 00 B0 00 C1 00 00 01 17 00 01 99,3,100,0,21,0,245,179,176,193,256,23,0,1,153,188,False
2026-04-27 11:00:28.064,D5 5D 03 64 00 14 00 00 00 F9 00 B3 00 AC 00 C1 00 00 01 17 00 01 99,3,100,0,20,0,249,179,172,193,256,23,0,1,153,110,False
2026-04-27 11:00:28.184,D5 5D 03 64 00 16 00 00 00 F8 00 B2 00 B0 00 C3 00 00 01 17 00 01 99,3,100,0,22,0,248,178,176,195,256,23,0,1,153,210,False
2026-04-27 11:00:28.302,D5 5D 03 64 00 10 00 00 00 F9 00 B2 00 B1 00 C3 00 00 01 17 00 01 99,3,100,0,16,0,249,178,177,195,256,23,0,1,153,54,False
2026-04-27 11:00:28.543,D5 5D 03 64 00 1A 00 00 00 F7 00 B2 00 AF 00 C3 00 00 01 17 00 01 99,3,100,0,26,0,247,178,175,195,256,23,0,1,153,2,False
2026-04-27 11:00:28.663,D5 5D 03 64 00 1B 00 00 00 F6 00 B3 00 AF 00 C9 00 00 01 17 00 01 99,3,100,0,27,0,246,179,175,201,256,23,0,1,153,150,False
2026-04-27 11:00:28.782,D5 5D 03 64 00 1E 00 00 00 F2 00 B2 00 B0 00 C9 00 00 01 17 00 01 99,3,100,0,30,0,242,178,176,201,256,23,0,1,153,164,False
2026-04-27 11:00:28.903,D5 5D 03 64 00 0F 00 00 00 F8 00 B3 00 AF 00 CB 00 00 01 17 00 01 99,3,100,0,15,0,248,179,175,203,256,23,0,1,153,243,False
2026-04-27 11:00:29.023,D5 5D 03 64 00 13 00 00 00 F8 00 B2 00 AF 00 CB 00 00 01 17 00 01 99,3,100,0,19,0,248,178,175,203,256,23,0,1,153,105,False
2026-04-27 11:00:29.142,D5 5D 03 64 00 11 00 00 00 F2 00 B2 00 B0 00 CC 00 00 01 17 00 01 99,3,100,0,17,0,242,178,176,204,256,23,0,1,153,230,False
2026-04-27 11:00:29.503,D5 5D 03 64 00 13 00 00 00 F5 00 B3 00 AF 00 CC 00 00 01 17 00 01 99,3,100,0,19,0,245,179,175,204,256,23,0,1,153,191,False
2026-04-27 11:00:29.624,D5 5D 03 64 00 1C 00 00 00 FB 00 B2 00 B0 00 CA 00 00 01 17 00 01 99,3,100,0,28,0,251,178,176,202,256,23,0,1,153,23,False
2026-04-27 11:00:29.862,D5 5D 03 64 00 21 00 00 00 F1 00 B3 00 B0 00 CC 00 00 01 17 00 01 99,3,100,0,33,0,241,179,176,204,256,23,0,1,153,207,False
2026-04-27 11:00:29.985,D5 5D 03 64 00 11 00 00 00 F5 00 B2 00 B0 00 CD 00 00 01 17 00 01 99,3,100,0,17,0,245,178,176,205,256,23,0,1,153,203,False
2026-04-27 11:00:30.222,D5 5D 03 64 00 17 00 00 00 F8 00 B2 00 AF 00 CE 00 00 01 17 00 01 99,3,100,0,23,0,248,178,175,206,256,23,0,1,153,206,False
2026-04-27 11:00:30.342,D5 5D 03 64 00 11 00 00 00 F0 00 B3 00 B0 00 C9 00 00 01 17 00 01 99,3,100,0,17,0,240,179,176,201,256,23,0,1,153,70,False
2026-04-27 11:00:30.464,D5 5D 03 64 00 17 00 00 00 F8 00 B2 00 AF 00 CA 00 00 01 17 00 01 99,3,100,0,23,0,248,178,175,202,256,23,0,1,153,57,False
2026-04-27 11:00:30.584,D5 5D 03 64 00 14 00 00 00 F2 00 B3 00 AF 00 C9 00 00 01 17 00 01 99,3,100,0,20,0,242,179,175,201,256,23,0,1,153,122,False
2026-04-27 11:00:30.703,D5 5D 03 64 00 11 00 00 00 F6 00 AF 00 B0 00 C9 00 00 01 17 00 01 99,3,100,0,17,0,246,175,176,201,256,23,0,1,153,189,False
2026-04-27 11:00:30.943,D5 5D 03 64 00 14 00 00 00 F8 00 B2 00 B0 00 CB 00 00 01 17 00 01 99,3,100,0,20,0,248,178,176,203,256,23,0,1,153,201,False
2026-04-27 11:00:31.063,D5 5D 03 64 00 16 00 00 00 F7 00 B3 00 AF 00 CB 00 00 01 17 00 01 99,3,100,0,22,0,247,179,175,203,256,23,0,1,153,193,False
2026-04-27 11:00:31.184,D5 5D 03 64 00 15 00 00 00 F8 00 B1 00 AF 00 CC 00 00 01 17 00 01 99,3,100,0,21,0,248,177,175,204,256,23,0,1,153,242,False
2026-04-27 11:00:31.302,D5 5D 03 64 00 18 00 00 00 F9 00 B2 00 B0 00 C9 00 00 01 17 00 01 99,3,100,0,24,0,249,178,176,201,256,23,0,1,153,252,False
2026-04-27 11:00:31.422,D5 5D 03 64 00 15 00 00 00 F8 00 B2 00 AF 00 CA 00 00 01 17 00 01 99,3,100,0,21,0,248,178,175,202,256,23,0,1,153,253,False
2026-04-27 11:00:31.664,D5 5D 03 64 00 15 00 00 00 F9 00 B2 00 AF 00 C9 00 00 01 17 00 01 99,3,100,0,21,0,249,178,175,201,256,23,0,1,153,219,False
2026-04-27 11:00:31.902,D5 5D 03 64 00 15 00 00 00 F8 00 B2 00 B0 00 CA 00 00 01 17 00 01 99,3,100,0,21,0,248,178,176,202,256,23,0,1,153,66,False
2026-04-27 11:00:32.023,D5 5D 03 64 00 13 00 00 00 F1 00 B3 00 B0 00 CB 00 00 01 17 00 01 99,3,100,0,19,0,241,179,176,203,256,23,0,1,153,77,False
2026-04-27 11:00:32.143,D5 5D 03 64 00 15 00 00 00 F2 00 B2 00 B0 00 CB 00 00 01 17 00 01 99,3,100,0,21,0,242,178,176,203,256,23,0,1,153,162,False
2026-04-27 11:00:32.264,D5 5D 03 64 00 14 00 00 00 F8 00 AF 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,20,0,248,175,175,205,256,23,0,1,153,151,False
2026-04-27 11:00:32.382,D5 5D 03 64 00 15 00 00 00 F5 00 B2 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,21,0,245,178,175,205,256,23,0,1,153,205,False
2026-04-27 11:00:32.502,D5 5D 03 64 00 14 00 00 00 F0 00 B2 00 B0 00 CD 00 00 01 17 00 01 99,3,100,0,20,0,240,178,176,205,256,23,0,1,153,140,False
2026-04-27 11:00:32.743,D5 5D 03 64 00 1C 00 00 00 F2 00 B1 00 AF 00 CD 00 00 01 17 00 01 99,3,100,0,28,0,242,177,175,205,256,23,0,1,153,51,False
2026-04-27 11:00:32.861,D5 5D 03 64 00 08 00 00 00 EF 00 B5 00 B0 00 CD 00 00 01 17 00 01 99,3,100,0,8,0,239,181,176,205,256,23,0,1,153,23,False
2026-04-27 11:00:32.981,D5 5D 03 64 00 11 00 00 00 F9 00 B2 00 AF 00 CC 00 00 01 17 00 01 99,3,100,0,17,0,249,178,175,204,256,23,0,1,153,124,False
2026-04-27 11:00:33.102,D5 5D 03 64 00 16 00 00 00 FA 00 B2 00 AF 00 CA 00 00 01 17 00 01 99,3,100,0,22,0,250,178,175,202,256,23,0,1,153,3,False
2026-04-27 11:00:33.221,D5 5D 03 64 00 15 00 00 00 F6 00 B2 00 B0 00 CA 00 00 01 17 00 01 99,3,100,0,21,0,246,178,176,202,256,23,0,1,153,251,False
2026-04-27 11:00:33.463,D5 5D 03 64 00 1A 00 00 00 F8 00 B2 00 B0 00 CB 00 00 01 17 00 01 99,3,100,0,26,0,248,178,176,203,256,23,0,1,153,247,False
2026-04-27 11:00:33.703,D5 5D 03 64 00 1B 00 00 00 F8 00 B3 00 B0 00 CD 00 00 01 17 00 01 99,3,100,0,27,0,248,179,176,205,256,23,0,1,153,103,False
2026-04-27 11:00:33.822,D5 5D 03 64 00 17 00 00 00 F8 00 B2 00 AF 00 CE 00 00 01 17 00 01 99,3,100,0,23,0,248,178,175,206,256,23,0,1,153,206,False
2026-04-27 11:00:33.943,D5 5D 03 64 00 13 00 00 00 F4 00 B2 00 B0 00 D0 00 00 01 17 00 01 99,3,100,0,19,0,244,178,176,208,256,23,0,1,153,109,False
2026-04-27 11:00:34.062,D5 5D 03 64 00 15 00 00 00 F5 00 B2 00 B0 00 D0 00 00 01 17 00 01 99,3,100,0,21,0,245,178,176,208,256,23,0,1,153,60,False
2026-04-27 11:00:34.302,D5 5D 03 64 00 15 00 00 00 F8 00 B4 00 B0 00 D0 00 00 01 17 00 01 99,3,100,0,21,0,248,180,176,208,256,23,0,1,153,199,False
2026-04-27 11:00:34.422,D5 5D 03 64 00 18 00 00 00 F8 00 B2 00 B0 00 CF 00 00 01 17 00 01 99,3,100,0,24,0,248,178,176,207,256,23,0,1,153,196,False
2026-04-27 11:00:34.542,D5 5D 03 64 00 16 00 00 00 F2 00 B3 00 B0 00 D1 00 00 01 17 00 01 99,3,100,0,22,0,242,179,176,209,256,23,0,1,153,81,False
2026-04-27 11:00:34.662,D5 5D 03 64 00 15 00 00 00 F4 00 B2 00 AF 00 D0 00 00 01 17 00 01 99,3,100,0,21,0,244,178,175,208,256,23,0,1,153,175,False
2026-04-27 11:00:34.782,D5 5D 03 64 00 16 00 00 00 FA 00 B2 00 AF 00 D0 00 00 01 17 00 01 99,3,100,0,22,0,250,178,175,208,256,23,0,1,153,176,False
2026-04-27 11:00:34.902,D5 5D 03 64 00 19 00 00 00 F8 00 B2 00 B0 00 D1 00 00 01 17 00 01 99,3,100,0,25,0,248,178,176,209,256,23,0,1,153,226,False
2026-04-27 11:00:35.143,D5 5D 03 64 00 10 00 00 00 F3 00 B2 00 B0 00 D0 00 00 01 17 00 01 99,3,100,0,16,0,243,178,176,208,256,23,0,1,153,15,False
2026-04-27 11:00:35.262,D5 5D 03 64 00 1A 00 00 00 F6 00 B2 00 B0 00 D0 00 00 01 17 00 01 99,3,100,0,26,0,246,178,176,208,256,23,0,1,153,20,False
2026-04-27 11:00:35.382,D5 5D 03 64 00 0E 00 00 00 F2 00 B3 00 B3 00 D1 00 00 01 17 00 01 99,3,100,0,14,0,242,179,179,209,256,23,0,1,153,122,False
2026-04-27 11:00:35.504,D5 5D 03 64 00 17 00 00 00 F3 00 B2 00 AF 00 D2 00 00 01 17 00 01 99,3,100,0,23,0,243,178,175,210,256,23,0,1,153,76,False
2026-04-27 11:00:35.623,D5 5D 03 64 00 17 00 00 00 F6 00 B1 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,23,0,246,177,175,212,256,23,0,1,153,223,False
2026-04-27 11:00:35.744,D5 5D 03 64 00 13 00 00 00 F7 00 B2 00 AF 00 D5 00 00 01 17 00 01 99,3,100,0,19,0,247,178,175,213,256,23,0,1,153,184,False
2026-04-27 11:00:35.982,D5 5D 03 64 00 19 00 00 00 F0 00 B2 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,25,0,240,178,175,212,256,23,0,1,153,18,False
2026-04-27 11:00:36.102,D5 5D 03 64 00 17 00 00 00 FC 00 B2 00 B0 00 D3 00 00 01 17 00 01 99,3,100,0,23,0,252,178,176,211,256,23,0,1,153,143,False
2026-04-27 11:00:36.223,D5 5D 03 64 00 17 00 00 00 F7 00 B2 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,23,0,247,178,176,212,256,23,0,1,153,87,False
2026-04-27 11:00:36.344,D5 5D 03 64 00 17 00 00 00 FB 00 B2 00 B0 00 D3 00 00 01 17 00 01 99,3,100,0,23,0,251,178,176,211,256,23,0,1,153,75,False
2026-04-27 11:00:36.462,D5 5D 03 64 00 0B 00 00 00 F2 00 B2 00 AF 00 D1 00 00 01 17 00 01 99,3,100,0,11,0,242,178,175,209,256,23,0,1,153,22,False
2026-04-27 11:00:36.704,D5 5D 03 64 00 14 00 00 00 F8 00 B5 00 AF 00 D2 00 00 01 17 00 01 99,3,100,0,20,0,248,181,175,210,256,23,0,1,153,31,False
2026-04-27 11:00:36.824,D5 5D 03 64 00 16 00 00 00 F2 00 B3 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,22,0,242,179,176,212,256,23,0,1,153,79,False
2026-04-27 11:00:36.942,D5 5D 03 64 00 13 00 00 00 F3 00 B3 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,19,0,243,179,176,212,256,23,0,1,153,184,False
2026-04-27 11:00:37.064,D5 5D 03 64 00 17 00 00 00 F4 00 B2 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,23,0,244,178,176,212,256,23,0,1,153,35,False
2026-04-27 11:00:37.183,D5 5D 03 64 00 12 00 00 00 F7 00 B3 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,18,0,247,179,175,212,256,23,0,1,153,213,False
2026-04-27 11:00:37.543,D5 5D 03 64 00 17 00 00 00 FA 00 B2 00 B0 00 D5 00 00 01 17 00 01 99,3,100,0,23,0,250,178,176,213,256,23,0,1,153,115,False
2026-04-27 11:00:37.662,D5 5D 03 64 00 1E 00 00 00 F8 00 B3 00 B0 00 D4 00 00 01 17 00 01 99,3,100,0,30,0,248,179,176,212,256,23,0,1,153,5,False
2026-04-27 11:00:37.782,D5 5D 03 64 00 14 00 00 00 FD 00 B3 00 AF 00 D4 00 00 01 17 00 01 99,3,100,0,20,0,253,179,175,212,256,23,0,1,153,161,False
2026-04-27 11:00:37.903,D5 5D 03 64 00 16 00 00 00 F7 00 B2 00 AE 00 D7 00 00 01 17 00 01 99,3,100,0,22,0,247,178,174,215,256,23,0,1,153,53,False
2026-04-27 11:00:38.022,D5 5D 03 64 00 12 00 00 00 F5 00 B2 00 B0 00 D5 00 00 01 17 00 01 99,3,100,0,18,0,245,178,176,213,256,23,0,1,153,61,False
2026-04-27 11:00:38.264,D5 5D 03 64 00 16 00 00 00 F3 00 B2 00 AF 00 D5 00 00 01 17 00 01 99,3,100,0,22,0,243,178,175,213,256,23,0,1,153,211,False
2026-04-27 11:00:38.384,D5 5D 03 64 00 1B 00 00 00 F8 00 B2 00 AF 00 D6 00 00 01 17 00 01 99,3,100,0,27,0,248,178,175,214,256,23,0,1,153,100,False
2026-04-27 11:00:38.502,D5 5D 03 64 00 12 00 00 00 F7 00 B2 00 AF 00 D6 00 00 01 17 00 01 99,3,100,0,18,0,247,178,175,214,256,23,0,1,153,208,False
2026-04-27 11:00:38.624,D5 5D 03 64 00 10 00 00 00 F4 00 B2 00 AF 00 D7 00 00 01 17 00 01 99,3,100,0,16,0,244,178,175,215,256,23,0,1,153,137,False
